Applicant.ID,Position.Name,Employer.Name,City,State.Name,State.Code,Start.Date,End.Date,Job.Description,Salary,Can.Contact.Employer,Created.At,Updated.At
10661,Customer Service Representative,Trust Franklin Press,Pittsburgh,Pennsylvania,PA,,,"Interface between customers and in-house production staff. Handle project traffic and follow-through on customersâ€™ print jobs. Guide customers in making appropriate printing and paper choices. Provide design and marketing guidance for the company.
",NA,TRUE,2014-12-24 16:13:01 UTC,2014-12-24 16:13:01 UTC
10661,Public Relations and Marketing Specialist,Family Resources,Pittsburgh,Pennsylvania,PA,,,"Develop public relations and marketing plan for agency; write, design and produce agency newsletter; work with staff to develop program materials; plan and implement â€œChild Abuse Prevention Month.â€",NA,TRUE,2014-12-24 16:13:01 UTC,2014-12-24 16:28:36 UTC
10661,Marketing and Communications Manager,Temple Sinai,Pittsburgh,Pennsylvania,PA,01-07-2010,11-08-2014,"Maintain the Sinai â€œbrandâ€ across all platforms. Edit and produce the bi-monthly magazine. Create, develop and produce all collateral materials. Develop and implement promotion and fund raising strategies. Plan and execute public relations campaigns. Manage all electronic media for Temple Sinai, including website and weekly emails. Manage Facebook, Twitter and SmugMug accounts. Purchase printing and advertising media; select vendors; spec and purchase equipment.
",NA,TRUE,2014-12-24 16:05:39 UTC,2014-12-24 16:13:01 UTC
10662,,CNA Certification,NA,NA,NA,,,NA,NA,NA,2014-12-24 16:00:18 UTC,2014-12-24 16:00:18 UTC
10662,,Freelancer,NA,NA,NA,01-08-2010,,NA,NA,NA,2014-12-24 16:00:18 UTC,2014-12-24 16:00:18 UTC
10662,Nursing Assistant - Certified,Life Care Centers of America,NA,NA,NA,10-09-2012,14-09-2013,NA,NA,NA,2014-12-24 16:00:18 UTC,2014-12-24 16:00:18 UTC
10670,Beverly True,Allied Barton Security,Jacksonville,Florida,FL,NA,NA,"Check guest in/out via Microsoft, Check Identification, verify appointments. monitor security cameras.  Functioned as receptionist at corporate level main lobby.  ",11,FALSE,2014-12-29 14:23:55 UTC,2014-12-29 14:23:55 UTC
10671,Senior Credit Specialist,North Shore Advisory,Tarrytown,New York,NY,14-10-2013,,"Developed new business, analyzed consumer credit reports, prepared contracts, developed new pricing models and provided support to existing customers.",NA,FALSE,2015-01-08 19:49:32 UTC,2015-01-08 19:49:32 UTC
10671,Sales Associate,Bloomingdale's,White Plains,New York,NY,01-11-2012,11-10-2013,"Achieved aggressive sales targets for high-end cookware, dinnerware, flatware, and small electronics by selling to in-store customers and taking phone orders. Maintained a client book of preferred customers.",NA,FALSE,2015-01-08 19:49:32 UTC,2015-01-08 19:49:32 UTC
10671,Executive Director/Treasurer,"Youth Employment Service of Larchmont-Mamaroneck, Inc.	",Mamaroneck,New York,NY,01-09-2001,01-08-2010,"Hired, trained and managed a volunteer staff of 25. Implemented fundraising campaigns; taught American Red Cross certified babysitting classes; prepared agendas for all Board meetings, worked with teachers, school counselors and employers to ensure successful job placement of students; created and implemented job readiness workshops. Major initiative included securing a grant to automate the organization, resulting in the development and implementation of a YES job website. ",NA,FALSE,2015-01-08 19:49:32 UTC,2015-01-08 19:49:32 UTC
10671,"Director, Intellectual Property			","NHL Enterprises, LP",new York,New York,NY,01-01-1997,31-05-2001,"Major initiatives included taking responsibility for all foreign trademark prosecution matters in-house and the installation of an automated trademark management system to support over 4,000 domestic and international trademark records. Managed trademark portfolio of NHL Teams. Managed All-Star and Stanley Cup Enforcement Programs, ongoing anti-counterfeiting programs and product placement program.			",NA,FALSE,2015-01-08 19:49:32 UTC,2015-01-08 19:49:32 UTC
10680,Retired,Home,,,,01-09-2014,,I am in the beginnings of writing and compiling a book on the end times.  This book comes from classes I taught on the end times over the last 30 years.  I also wish to write a book on understanding the gospel and what is real salvation by faith in Christ alone.  Otherwise I am gardening and maintaining a home.,NA,NA,2014-12-24 20:20:47 UTC,2014-12-24 20:20:47 UTC
10680,Nuclear Medicine Technologist,Western Arizona Regional Medical Center,,,,01-12-2007,30-09-2014,"Single Nuc Med Tech performing general and cardiac imaging.  Perform quality control on all
equipment and arrange service.  Maintain department records for state inspection.  Update
department procedure manual.",NA,NA,2014-12-24 20:20:47 UTC,2014-12-24 20:20:47 UTC
10680,Nuclear Cardiology Tech,"Cardiology Associates of Norwich, LLC",,,,01-03-2003,31-05-2007,"Finished setting up the department and created the record keeping for NRC requirements.  Prepared the forms, studies, and protocols needed for the lab portion of our initial ICANL accreditation.  Prepared patients for stress tests,
imaged patients, reconstructed results for reading, and assisted reading cardiologist.",NA,NA,2014-12-24 20:20:47 UTC,2014-12-24 20:20:47 UTC
10680,Travel Nuc Med Tech,Various companies,,,,01-08-2000,31-03-2003,"Performed general and cardiac at various hospitals and offices needing a temporary nuc med tech.  Expanded my experience in using 
different cameras and computer systems.",NA,NA,2014-12-24 20:20:47 UTC,2014-12-24 20:20:47 UTC
10680,Nuclear Medicine Technologist,The William W. Backus Hospital,Norwich,Connecticut,CT,01-06-1984,31-08-2000,,NA,NA,2014-12-24 20:20:47 UTC,2014-12-24 20:20:47 UTC
10695,Clerical Support III,Pht,NA,NA,NA,NA,NA,NA,NA,NA,2014-12-25 04:53:26 UTC,2014-12-25 04:53:26 UTC
10699,Special Education Paraprofessional,McGarrah Elementary,,,,01-07-2014,,,NA,NA,2014-12-25 15:16:27 UTC,2014-12-25 15:16:27 UTC
10699,Substitute Teacher,Clayton County Schools,,,,01-11-2013,31-07-2014,,NA,NA,2014-12-25 15:16:27 UTC,2014-12-25 15:16:27 UTC
10699,Admissions Representative,Anthem Education Group,Fort Lauderdale,Florida,FL,01-07-2013,31-10-2013,"Contacted, interviewed and enrolled potential students' inquiries into a qualified career-focused education and guided the prospective student through the enrollment process.",NA,NA,2014-12-25 15:16:27 UTC,2014-12-25 15:16:27 UTC
10699,Retail Sales Merchandise,Advantage Sales & Marketing,Irvine,California,CA,01-01-2011,31-07-2013,"Store Call Coverage: manage time and prioritize *Distribution: maintain full distribution on existing SKUs*Customer Relations: communicate effectively both internally with ASM management and externally with all customers*Sales and Merchandising: maintain clientâ€™s objectives by ensuring secondary placements of product(s) are fully stocked, correctly signed, properly faced, and set to schematics*Territory Management: build rapport with clients and customers alike and be prepared to field questions and proactively develop plans of action in regards to resolving issues*Client Audits: ability to prepare for and respond to audits*Administration/Reporting: complete accurate and timely paperwork and reports, recaps, itineraries, timesheets, expense reports, etc.",NA,NA,2014-12-25 15:16:27 UTC,2014-12-25 15:16:27 UTC
10699,Sales Event Specialist,ActionLink LLC,,,,01-10-2009,31-12-2012,"*Work in retail stores (part-time) as a direct representative for clientele demonstrating products and/or services to customers and sales staff. * Educating both consumer and sales staff   on product benefits and functionality in order to drive sales. *Prepare the clientâ€™s retail product for marketing, promotion and selling to create awareness, draw attention and drive sales.",NA,NA,2014-12-25 15:16:27 UTC,2014-12-25 15:16:27 UTC
10699,Field Specialist,Mosaic Sales Solutions,Irving,Texas,TX,01-08-2009,31-01-2011,"*Professional Part-time Merchandiser performing on-going retail merchandising and product awareness services in order to influence consumers and maximize sales within an assigned territory. *Work with minimal supervision, strong ability to follow instructions, complete daily reporting via handheld computer and email. * Provide excellent customer service to clients; work well with all levels of management.",NA,NA,2014-12-25 15:16:27 UTC,2014-12-25 15:16:27 UTC
10699,Independent Contractor,DCM Enterprises,,,,01-06-2004,31-08-2009,,NA,NA,2014-12-25 15:16:27 UTC,2014-12-25 15:16:27 UTC
1070,Student Worker,Tristan Uy,New York,New York,NY,01-11-2010,01-11-2025,Part-Time Technician in Training,10,TRUE,2014-08-15 22:05:52 UTC,2014-08-15 22:05:52 UTC
10710,NA,Self-Employed,NA,NA,NA,NA,NA,NA,NA,NA,2014-12-25 21:02:25 UTC,2014-12-25 21:02:25 UTC
10711,NA,High Steel Structures,NA,NA,NA,NA,NA,NA,NA,NA,2014-12-25 21:10:04 UTC,2014-12-25 21:10:04 UTC
10715,Dining Server,The Virginia,Fairfax,Virginia,VA,20-08-2014,25-12-2014,Dining server:,9,TRUE,2014-12-25 23:20:12 UTC,2014-12-25 23:20:12 UTC
10717,NA,Retired,NA,NA,NA,NA,NA,NA,NA,NA,2014-12-25 23:20:52 UTC,2014-12-25 23:20:52 UTC
10727,Income Tax Preparer,Liberty Tax Service,Jacksonville,Florida,FL,02-01-2014,15-04-2014,Prepare Income taxes for customers,10,TRUE,2015-01-20 03:15:20 UTC,2015-01-20 03:15:20 UTC
10727,Call Center Representative,Duval Supervisor of Elections,Jacksonville,Florida,FL,08-10-2012,16-11-2012,Answer incoming calls from voters. Travel to nursing homes to help residents fill out the ballot.,10,TRUE,2015-01-20 03:15:20 UTC,2015-01-20 03:15:20 UTC
10727,529/College Account Representative,Fidelity Investments,Jacksonville,Florida,FL,13-11-2002,31-01-2005,Federally & State licensed to help customers buy or sell investment securities,20,TRUE,2015-01-20 03:15:20 UTC,2015-01-20 03:15:20 UTC
10728,NA,Chipotle,Rosslyn,Virginia,VA,NA,NA,NA,NA,NA,2014-12-26 02:46:04 UTC,2014-12-26 02:46:04 UTC
10751,intern,Early Education Station Preschool,orlando,Florida,FL,16-06-2014,18-07-2014,i was a teacher assistant,NA,TRUE,2014-12-26 15:42:17 UTC,2014-12-26 15:42:17 UTC
10759,Line cook,Rocky River Brewing Company,NA,NA,NA,29-10-2014,NA,NA,NA,NA,2014-12-26 16:17:24 UTC,2014-12-26 16:17:24 UTC
10759,,Jimmy John's,NA,NA,NA,01-01-2012,NA,NA,NA,NA,2014-12-26 16:17:24 UTC,2014-12-26 16:17:24 UTC
10764,Mothers helper ,Family member ,Chalking ,Pennsylvania,PA,NA,NA,I watched six children ranging in age from six months to eight years old,NA,TRUE,2014-12-26 17:31:29 UTC,2014-12-26 17:41:39 UTC
10764, Volunteer/ Counselor,Cub Scout Troup,Jamison,Pennsylvania,PA,NA,NA,I watched children in different parts of the camp from the Archery range to watching 2yr olds to 5 yr olds for eight hours a day ,NA,TRUE,2014-12-26 17:43:58 UTC,2014-12-26 17:44:58 UTC
10770,Manager,Corry Landscape Management Group,Gaffney,South Carolina,SC,28-02-2011,NA,"Prepared RFP, read contracts,bookkeeping ,submitted invoices,and managed the operations of a landscape business",NA,TRUE,2014-12-26 20:44:47 UTC,2014-12-26 21:10:45 UTC
10774,US IT Support,Cambridge Education Group,Cambridge,,,01-10-2013,,"CEG owns and operates English as a second language, college prep, preforming arts high schools, and OnCampus college bridge programs,  Glenn supervises, supports, and oversees IT for all expanding CEG US schools, supporting teachers, staff and students in all aspects of technology.   Some of the responsibilities include support for the networks, desktops, servers, printers and door security systems. Glenn works with the technical team in the UK and school staff to bring the CEG network to acquisitions and new schools alike.  

Glenn's primary focuse is customer support in this growing company, through supporting our staff and partners alike.",NA,NA,2014-12-26 19:34:14 UTC,2014-12-26 19:34:14 UTC
10774,IT Service Delivery,WSP Group,London,,,01-01-2012,31-10-2013,"Support all end users of WSP USA, an engineering firm specializing in MEP, civil, structural and environmental engineering.Â  Troubleshoot end user technical issues including hardware and software as well as ordering of all computer equipment.Â  Our environment includes, Windows desktops and server, IPhones, Blackberryâ€™s, IPads, Androids, Air cards and MIFI devices, wireless and wired networks.Â  Support applciations such as Exchange/Outlook, AutoCAD, Revit, Civil 3D, cyclone, Bluebeam, Adobe, Shoretel, Microsoft Office, and Cisco VPN.Â  I specialize in a high level of customer support ranging from beginner to senior staff.Â  Migrated to Windows 7, rolled out AutoCAD and Revit upgrades, remote deployments and technical planning. Technical support and problem resolution for multiple departments throughout the company,  AD and Exchange administration and problem resolution.",NA,NA,2014-12-26 19:34:14 UTC,2014-12-26 19:34:14 UTC
10774,Lead Tech Consultant,Robert Half Technology,Suite 200,,,01-11-2011,31-01-2012,PC and Peripherals roll out for large used car dealership expanding to Massachusetts.  Managed a team to roll out and support staff with their technology needs prior to and during grand opening.,NA,NA,2014-12-26 19:34:14 UTC,2014-12-26 19:34:14 UTC
10774,Property Manager,HALLKEEN PROPERTY MANAGEMENT,,,,01-05-2010,28-02-2011,"Property Management firm managing property throughout the east coast
Manager of The Regency in New Bedford
Manage day to day operations of a 129 unit 16 story building under a 30 million dollar renovation and a lease-up.  The Regency is a Conventional, Tax Credit, and Workforce Community. Managed residents to ensure their satisfaction while construction is going on around them.  Supervised leasing staff, assistant manager, maintenance staff and temporary staff during construction.  Solicit subcontractor bids to complete work not budgeted by the construction.  Respond to tenant complaints and resolve issues related to lease enforcement, evictions, and collections.  Review financials; complete variance reports; create manage and maintain budgets, staffing; payroll; vendor payments, taxes, accruals & invoices, and operations.
Manage lease up of 33 LIHTC units, 10 workforce and 86 market rate apartments with minimal delinquency. 
Manager residents throughout the construction process including interiors and exteriors of all units both occupied and unoccupied. 
Utilized vendors and staff to plan and host resident retention events
Completed LIHTC and workforce certifications
Developed and implemented processes for management and leasing of a new property
Improved property values by working with owners, contractors and vendors on projects such as windows, siding, electrical, interior and exterior upgrades and renovations",NA,NA,2014-12-26 19:34:14 UTC,2014-12-26 19:34:14 UTC
10774,Property Manager,Picerne Real Estate Group,Warwick,Rhode Island,RI,01-01-2008,31-05-2010,"Property Management firm with branches in Rhode Island and throughout the US
Manager of a Package in Pawtucket and North Providence
Manage day to day operations of a 4-portfolio package of 175 units split throughout Pawtucket and North Providence consisting of Conventional, Tax Credit, Section 8 Elderly and Family Communities. Select and supervise outside contractors to ensure properties are properly maintained in accordance with leases and municipal requirements. Solicit subcontractor bids and negotiate maintenance contracts to optimize property and tenant value while remaining aligned with budgets and development goals. Respond to tenant complaints and resolve issues related to lease enforcement, evictions, and collections.  Review financials; complete variance reports; manage budget, staffing; payroll; vendor payments, taxes, accruals & invoices, and operations.
Reduced delinquency from 18% to 3% across mixed Tax Credit and Conventional properties by negotiating and maintaining open communications with non-compliant tenants; total overdue payments projected < 2% by August
Increased occupancy from 87% to 100% by improving properties, screening applicants, expediting showings and improving advertising and marketing. Trained, managed and motivated admin, maintenance and porter personnel to improve client service and resident retention
Utilized vendors and staff to plan and host resident retention events
Completed a Section 8 recertification to align with HUD requirements; subsequently worked with Rhode Island Housing to correct errors with the Low Income Housing Tax Credit (LIHTC) program stemming from a previous manager's execution of a tax credit property recertification form
Improved property values by working with vendors and executive management on projects such as windows, siding, electrical, interior and exterior upgrades and renovations",NA,NA,2014-12-26 19:34:14 UTC,2014-12-26 19:34:14 UTC
